,station_id,num_bikes_available,num_docks_available,last_reported
0,2349,0,21,1662826431
1,2349,0,21,1662826495
2,2349,0,21,1662826366
3,2349,0,21,1662826301
4,2349,0,21,1662826258
5,2349,0,21,1662826677
6,2349,0,21,1662826538
7,2349,0,21,1662826613
8,2349,0,21,1662826723
9,2349,0,21,1662826786
10,2349,0,21,1662825938
11,2349,0,21,1662826001
12,2349,0,21,1662826127
13,2349,0,21,1662826193
14,2349,0,21,1662826064
15,2349,0,21,1662826914
16,2349,0,21,1662827023
17,2349,0,21,1662827091
18,2349,0,21,1662826978
19,2349,0,21,1662826851
20,2349,0,21,1662825591
21,2349,0,21,1662825657
22,2349,0,21,1662825894
23,2349,0,21,1662825721
24,2349,0,21,1662825482
25,2349,0,21,1662825766
26,2349,0,21,1662825351
27,2349,0,21,1662825413
28,2349,0,21,1662825526
29,2349,0,21,1662825830
30,2349,0,21,1662822597
31,2349,0,21,1662822472
32,2349,0,21,1662822407
33,2349,0,21,1662822826
34,2349,0,21,1662822658
35,2349,0,21,1662822534
36,2349,0,21,1662822888
37,2349,0,21,1662822764
38,2349,0,21,1662822345
39,2349,0,21,1662822701
40,2349,0,21,1662822238
41,2349,0,21,1662822279
42,2349,0,21,1662823379
43,2349,0,21,1662823123
44,2349,0,21,1662823247
45,2349,0,21,1662822954
46,2349,0,21,1662823314
47,2349,0,21,1662823079
48,2349,0,21,1662823017
49,2349,0,21,1662823422
50,2349,0,21,1662823185
51,2349,0,21,1662823548
52,2349,0,21,1662823674
53,2349,0,21,1662823612
54,2349,0,21,1662823738
55,2349,0,21,1662823779
56,2349,0,21,1662823484
57,2349,0,21,1662824516
58,2349,0,21,1662824687
59,2349,0,21,1662824559
60,2349,0,21,1662824448
61,2349,0,21,1662824623
62,2349,0,21,1662825173
63,2349,0,21,1662825100
64,2349,0,21,1662825217
65,2349,0,21,1662825056
66,2349,0,21,1662825285
67,2349,0,21,1662824381
68,2349,0,21,1662824146
69,2349,0,21,1662824211
70,2349,0,21,1662824275
71,2349,0,21,1662824339
72,2349,0,21,1662824862
73,2349,0,21,1662824755
74,2349,0,21,1662824818
75,2349,0,21,1662824989
76,2349,0,21,1662824926
77,2349,0,21,1662823914
78,2349,0,21,1662823847
79,2349,0,21,1662824019
80,2349,0,21,1662823975
81,2349,0,21,1662824083
82,2349,0,21,1662828518
83,2349,0,21,1662828581
84,2349,0,21,1662828347
85,2349,0,21,1662828477
86,2349,0,21,1662828413
87,2349,0,21,1662828771
88,2349,0,21,1662828877
89,2349,0,21,1662828644
90,2349,0,21,1662828834
91,2349,0,21,1662828708
92,2349,0,21,1662827562
93,2349,0,21,1662827926
94,2349,0,21,1662827458
95,2349,0,21,1662827818
96,2349,0,21,1662827626
97,2349,0,21,1662827860
98,2349,0,21,1662827499
99,2349,0,21,1662827689
100,2349,0,21,1662827755
101,2349,0,21,1662827221
102,2349,0,21,1662827396
103,2349,0,21,1662827155
104,2349,0,21,1662827328
105,2349,0,21,1662827265
106,2349,0,21,1662828053
107,2349,0,21,1662827990
108,2349,0,21,1662828177
109,2349,0,21,1662828116
110,2349,0,21,1662828281
111,2349,0,21,1662828239
112,2349,0,21,1662839034
113,2349,0,21,1662838786
114,2349,0,21,1662838972
115,2349,0,21,1662838848
116,2349,0,21,1662838911
117,2349,0,21,1662839096
118,2349,0,21,1662836999
119,2349,0,21,1662837042
120,2349,0,21,1662837104
121,2349,0,21,1662837229
122,2349,0,21,1662837168
123,2349,0,21,1662837291
124,2349,0,21,1662838196
125,2349,0,21,1662838011
126,2349,0,21,1662837948
127,2349,0,21,1662838073
128,2349,0,21,1662838135
129,2349,0,21,1662837416
130,2349,0,21,1662837353
131,2349,0,21,1662837526
132,2349,0,21,1662837460
133,2349,0,21,1662837821
134,2349,0,21,1662837773
135,2349,0,21,1662837885
136,2349,0,21,1662837657
137,2349,0,21,1662837592
138,2349,0,21,1662837701
139,2349,0,21,1662838554
140,2349,0,21,1662838427
141,2349,0,21,1662838301
142,2349,0,21,1662838259
143,2349,0,21,1662838681
144,2349,0,21,1662838618
145,2349,0,21,1662838365
146,2349,0,21,1662838722
147,2349,0,21,1662838492
148,2349,0,21,1662834598
149,2349,0,21,1662834469
150,2349,0,21,1662834340
151,2349,0,21,1662834404
152,2349,0,21,1662834534
153,2349,0,21,1662834831
154,2349,0,21,1662834640
155,2349,0,21,1662834704
156,2349,0,21,1662834895
157,2349,0,21,1662835175
158,2349,0,21,1662835003
159,2349,0,21,1662834768
160,2349,0,21,1662835070
161,2349,0,21,1662834959
162,2349,0,21,1662835133
163,2349,0,21,1662833451
164,2349,0,21,1662833514
165,2349,0,21,1662833685
166,2349,0,21,1662833556
167,2349,0,21,1662833621
168,2349,0,21,1662834037
169,2349,0,21,1662833815
170,2349,0,21,1662834296
171,2349,0,21,1662833752
172,2349,0,21,1662833991
173,2349,0,21,1662834231
174,2349,0,21,1662833872
175,2349,0,21,1662833921
176,2349,0,21,1662834101
177,2349,0,21,1662834168
178,2349,0,21,1662833215
179,2349,0,21,1662833276
180,2349,0,21,1662833151
181,2349,0,21,1662833318
182,2349,0,21,1662833384
183,2349,0,21,1662830934
184,2349,0,21,1662830871
185,2349,0,21,1662830742
186,2349,0,21,1662830806
187,2349,0,21,1662830998
188,2349,0,21,1662831298
189,2349,0,21,1662831170
190,2349,0,21,1662831402
191,2349,0,21,1662831465
192,2349,0,21,1662831108
193,2349,0,21,1662831234
194,2349,0,21,1662831341
195,2349,0,21,1662831041
196,2349,0,21,1662831528
197,2349,0,21,1662831710
198,2349,0,21,1662831827
199,2349,0,21,1662831771
200,2349,0,21,1662831884
201,2349,0,21,1662831570
202,2349,0,21,1662831655
203,2349,0,21,1662832659
204,2349,0,21,1662833021
205,2349,0,21,1662833085
206,2349,0,21,1662832978
207,2349,0,21,1662832722
208,2349,0,21,1662832852
209,2349,0,21,1662832553
210,2349,0,21,1662832915
211,2349,0,21,1662832617
212,2349,0,21,1662832786
213,2349,0,21,1662831943
214,2349,0,21,1662832115
215,2349,0,21,1662832000
216,2349,0,21,1662832172
217,2349,0,21,1662832426
218,2349,0,21,1662832298
219,2349,0,21,1662832057
220,2349,0,21,1662832363
221,2349,0,21,1662832252
222,2349,0,21,1662832489
223,2349,0,21,1662829426
224,2349,0,21,1662829238
225,2349,0,21,1662829365
226,2349,0,21,1662829303
227,2349,0,21,1662829489
228,2349,0,21,1662830085
229,2349,0,21,1662829848
230,2349,0,21,1662829975
231,2349,0,21,1662829913
232,2349,0,21,1662830018
233,2349,0,21,1662829551
234,2349,0,21,1662829678
235,2349,0,21,1662829723
236,2349,0,21,1662829615
237,2349,0,21,1662829786
238,2349,0,21,1662829073
239,2349,0,21,1662829010
240,2349,0,21,1662828943
241,2349,0,21,1662829134
242,2349,0,21,1662829196
243,2349,0,21,1662830149
244,2349,0,21,1662830635
245,2349,0,21,1662830341
246,2349,0,21,1662830382
247,2349,0,21,1662830572
248,2349,0,21,1662830213
249,2349,0,21,1662830277
250,2349,0,21,1662830508
251,2349,0,21,1662830445
252,2349,0,21,1662830698
253,2349,0,21,1662836514
254,2349,0,21,1662836808
255,2349,0,21,1662836577
256,2349,0,21,1662836935
257,2349,0,21,1662836744
258,2349,0,21,1662836682
259,2349,0,21,1662836639
260,2349,0,21,1662836872
261,2349,0,21,1662836451
262,2349,0,21,1662835961
263,2349,0,21,1662836025
264,2349,0,21,1662836088
265,2349,0,21,1662835854
266,2349,0,21,1662835919
267,2349,0,21,1662836217
268,2349,0,21,1662836386
269,2349,0,21,1662836154
270,2349,0,21,1662836322
271,2349,0,21,1662836259
272,2349,0,21,1662835434
273,2349,0,21,1662835371
274,2349,0,21,1662835308
275,2349,0,21,1662835243
276,2349,0,21,1662835496
277,2349,0,21,1662835729
278,2349,0,21,1662835559
279,2349,0,21,1662835667
280,2349,0,21,1662835792
281,2349,0,21,1662835604
282,2349,0,21,1662845865
283,2349,0,21,1662845742
284,2349,0,21,1662845803
285,2349,0,21,1662845925
286,2349,0,21,1662845985
287,2349,0,21,1662845084
288,2349,0,21,1662845022
289,2349,0,21,1662844857
290,2349,0,21,1662844919
291,2349,0,21,1662844961
292,2349,0,21,1662844797
293,2349,0,21,1662845456
294,2349,0,21,1662845330
295,2349,0,21,1662845679
296,2349,0,21,1662845516
297,2349,0,21,1662845393
298,2349,0,21,1662845639
299,2349,0,21,1662845577
300,2349,0,21,1662845207
301,2349,0,21,1662845147
302,2349,0,21,1662845268
303,2349,0,21,1662844482
304,2349,0,21,1662844608
305,2349,0,21,1662844672
306,2349,0,21,1662844546
307,2349,0,21,1662844734
308,2349,0,21,1662846107
309,2349,0,21,1662846170
310,2349,0,21,1662846295
311,2349,0,21,1662846045
312,2349,0,21,1662846232
313,2349,0,21,1662847841
314,2349,0,21,1662848091
315,2349,0,21,1662848029
316,2349,0,21,1662847737
317,2349,0,21,1662847904
318,2349,0,21,1662847674
319,2349,0,21,1662847968
320,2349,0,21,1662847615
321,2349,0,21,1662847799
322,2349,0,21,1662847554
323,2349,0,21,1662847250
324,2349,0,21,1662847493
325,2349,0,21,1662847373
326,2349,0,21,1662847433
327,2349,0,21,1662847311
328,2349,0,21,1662846941
329,2349,0,21,1662847188
330,2349,0,21,1662847124
331,2349,0,21,1662847002
332,2349,0,21,1662847064
333,2349,0,21,1662846838
334,2349,0,21,1662846652
335,2349,0,21,1662846714
336,2349,0,21,1662846777
337,2349,0,21,1662846899
338,2349,0,21,1662846529
339,2349,0,21,1662846591
340,2349,0,21,1662846466
341,2349,0,21,1662846357
342,2349,0,21,1662846398
343,2349,0,21,1662840763
344,2349,0,21,1662840700
345,2349,0,21,1662840657
346,2349,0,21,1662840886
347,2349,0,21,1662840825
348,2349,0,21,1662839697
349,2349,0,21,1662839800
350,2349,0,21,1662839864
351,2349,0,21,1662839928
352,2349,0,21,1662839759
353,2349,0,21,1662839990
354,2349,0,21,1662840238
355,2349,0,21,1662840052
356,2349,0,21,1662840300
357,2349,0,21,1662840114
358,2349,0,21,1662840177
359,2349,0,21,1662839634
360,2349,0,21,1662839388
361,2349,0,21,1662839202
362,2349,0,21,1662839159
363,2349,0,21,1662839448
364,2349,0,21,1662839572
365,2349,0,21,1662839509
366,2349,0,21,1662839327
367,2349,0,21,1662839265
368,2349,0,21,1662840342
369,2349,0,21,1662840596
370,2349,0,21,1662840468
371,2349,0,21,1662840532
372,2349,0,21,1662840404
373,2349,0,21,1662843109
374,2349,0,21,1662843235
375,2349,0,21,1662843283
376,2349,0,21,1662842985
377,2349,0,21,1662843171
378,2349,0,21,1662843047
379,2349,0,21,1662843761
380,2349,0,21,1662843885
381,2349,0,21,1662843823
382,2349,0,21,1662843656
383,2349,0,21,1662843699
384,2349,0,21,1662843407
385,2349,0,21,1662843468
386,2349,0,21,1662843345
387,2349,0,21,1662843530
388,2349,0,21,1662843595
389,2349,0,21,1662844421
390,2349,0,21,1662843948
391,2349,0,21,1662844379
392,2349,0,21,1662844013
393,2349,0,21,1662844258
394,2349,0,21,1662844197
395,2349,0,21,1662844075
396,2349,0,21,1662844136
397,2349,0,21,1662844319
398,2349,0,21,1662842860
399,2349,0,21,1662842817
400,2349,0,21,1662842922
401,2349,0,21,1662842698
402,2349,0,21,1662842758
403,2349,0,21,1662842206
404,2349,0,21,1662842083
405,2349,0,21,1662842329
406,2349,0,21,1662842144
407,2349,0,21,1662842268
408,2349,0,21,1662841729
409,2349,0,21,1662841854
410,2349,0,21,1662841979
411,2349,0,21,1662841604
412,2349,0,21,1662841541
413,2349,0,21,1662842021
414,2349,0,21,1662841665
415,2349,0,21,1662841791
416,2349,0,21,1662841918
417,2349,0,21,1662841200
418,2349,0,21,1662841136
419,2349,0,21,1662840949
420,2349,0,21,1662841074
421,2349,0,21,1662841014
422,2349,0,21,1662842636
423,2349,0,21,1662842512
424,2349,0,21,1662842452
425,2349,0,21,1662842573
426,2349,0,21,1662842389
427,2349,0,21,1662841437
428,2349,0,21,1662841498
429,2349,0,21,1662841244
430,2349,0,21,1662841371
431,2349,0,21,1662841305
432,2349,0,21,1662849829
433,2349,0,21,1662849706
434,2349,0,21,1662849645
435,2349,0,21,1662849768
436,2349,0,21,1662849890
437,2349,0,21,1662848818
438,2349,0,21,1662848923
439,2349,0,21,1662848983
440,2349,0,21,1662849233
441,2349,0,21,1662848859
442,2349,0,21,1662849171
443,2349,0,21,1662849108
444,2349,0,21,1662848757
445,2349,0,21,1662849294
446,2349,0,21,1662849046
447,2349,0,21,1662849437
448,2349,0,21,1662849583
449,2349,0,21,1662849458
450,2349,0,21,1662849355
451,2349,0,21,1662849521
452,2349,0,21,1662848508
453,2349,0,21,1662848692
454,2349,0,21,1662848631
455,2349,0,21,1662848569
456,2349,0,21,1662848445
457,2349,0,21,1662848217
458,2349,0,21,1662848153
459,2349,0,21,1662848277
460,2349,0,21,1662848339
461,2349,0,21,1662848380
462,2349,0,21,1662850616
463,2349,0,21,1662850740
464,2349,0,21,1662850678
465,2349,0,21,1662850554
466,2349,0,21,1662850782
467,2349,0,21,1662850855
468,2349,0,21,1662851081
469,2349,0,21,1662850917
470,2349,0,21,1662850977
471,2349,0,21,1662851040
472,2349,0,21,1662851265
473,2349,0,21,1662851513
474,2349,0,21,1662851204
475,2349,0,21,1662851389
476,2349,0,21,1662851451
477,2349,0,21,1662851328
478,2349,0,21,1662851637
479,2349,0,21,1662851574
480,2349,0,21,1662851143
481,2349,0,21,1662850492
482,2349,0,21,1662850243
483,2349,0,21,1662850305
484,2349,0,21,1662850430
485,2349,0,21,1662850368
486,2349,0,21,1662850077
487,2349,0,21,1662850180
488,2349,0,21,1662850138
489,2349,0,21,1662849952
490,2349,0,21,1662850014
491,2349,0,21,1662852821
492,2349,0,21,1662852468
493,2349,0,21,1662852593
494,2349,0,21,1662852342
495,2349,0,21,1662852530
496,2349,0,21,1662852883
497,2349,0,21,1662852404
498,2349,0,21,1662852779
499,2349,0,21,1662852717
500,2349,0,21,1662852655
501,2349,0,21,1662852053
502,2349,0,21,1662852117
503,2349,0,21,1662852220
504,2349,0,21,1662852179
505,2349,0,21,1662851992
506,2349,0,21,1662852281
507,2349,0,21,1662851805
508,2349,0,21,1662851867
509,2349,0,21,1662851680
510,2349,0,21,1662851743
